#################################################################
#APDM Input Graph, this input graph includes 3 sections:
#section1 : general information
#section2 : nodes
#section3 : edges
#section4 : trueSubGraph (Optional)
#
#if nodes haven't information set weight to null
#################################################################
SECTION1 (General Information)
numNodes = 419
numEdges = 1086
usedAlgorithm = null
dataSource = MultiVarDataSet
numOfFeatures = 8
truth_features = null
END
#################################################################
SECTION2 (Nodes Information)
NodeID 2_pagerank 2_triangle_count 2_core_id 2_color_id 2_component_id 2_component_size 2_out_degree 2_in_degree
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
450 3335900 1.000000
450 2110312 1.000000
450 2110312 1.000000
450 4445247 1.000000
450 10522 1.000000
452 3564507 1.000000
463 4353958 1.000000
465 2086114 1.000000
465 1760163 1.000000
465 3249392 1.000000
465 1314055 1.000000
465 3893538 1.000000
465 4873898 1.000000
465 3308155 1.000000
465 1760163 1.000000
465 3452981 1.000000
465 4885769 1.000000
465 3249392 1.000000
465 3249392 1.000000
465 3452981 1.000000
465 4136357 1.000000
465 3249392 1.000000
465 2234529 1.000000
465 1439141 1.000000
465 3249392 1.000000
465 2601451 1.000000
465 652383 1.000000
465 2234529 1.000000
465 3205387 1.000000
465 3249392 1.000000
504 2016903 1.000000
504 1450309 1.000000
504 2016903 1.000000
504 2016903 1.000000
504 4254231 1.000000
504 1450309 1.000000
504 2016903 1.000000
504 1450309 1.000000
504 4254231 1.000000
504 2016903 1.000000
504 2016903 1.000000
504 2016903 1.000000
504 4254231 1.000000
504 2016903 1.000000
504 2016903 1.000000
504 2016903 1.000000
504 4254231 1.000000
504 2016903 1.000000
504 4254231 1.000000
504 1346919 1.000000
504 2016903 1.000000
504 2016903 1.000000
504 2016903 1.000000
504 1450309 1.000000
504 2016903 1.000000
504 2016903 1.000000
507 2545478 1.000000
507 2545478 1.000000
507 2545478 1.000000
507 2545478 1.000000
508 1246690 1.000000
508 560525 1.000000
508 2739521 1.000000
508 560525 1.000000
508 2167661 1.000000
508 560525 1.000000
508 2739521 1.000000
510 3013094 1.000000
510 3013094 1.000000
510 3013094 1.000000
510 3013094 1.000000
510 3013094 1.000000
510 3013094 1.000000
510 3013094 1.000000
510 3013094 1.000000
510 3013094 1.000000
510 3013094 1.000000
510 3013094 1.000000
510 3013094 1.000000
510 3013094 1.000000
510 3013094 1.000000
512 278667 1.000000
512 278667 1.000000
512 278667 1.000000
512 2224526 1.000000
514 805770 1.000000
514 805770 1.000000
514 805770 1.000000
514 805770 1.000000
514 805770 1.000000
514 805770 1.000000
514 805770 1.000000
514 805770 1.000000
514 805770 1.000000
514 805770 1.000000
514 4820652 1.000000
514 805770 1.000000
514 805770 1.000000
514 805770 1.000000
514 805770 1.000000
514 1484693 1.000000
514 841067 1.000000
514 805770 1.000000
514 805770 1.000000
514 841067 1.000000
514 805770 1.000000
514 3198006 1.000000
514 3198006 1.000000
514 805770 1.000000
514 841067 1.000000
514 3198006 1.000000
520 1487765 1.000000
520 2789544 1.000000
521 2381117 1.000000
521 1299764 1.000000
521 1303327 1.000000
521 4810147 1.000000
521 799131 1.000000
521 3920231 1.000000
521 4877545 1.000000
521 5258431 1.000000
521 2172268 1.000000
521 3478502 1.000000
521 5107884 1.000000
521 799131 1.000000
521 1303327 1.000000
521 2381117 1.000000
521 3920231 1.000000
521 2643302 1.000000
521 2665327 1.000000
521 2562131 1.000000
521 1299764 1.000000
521 1224729 1.000000
521 3478502 1.000000
521 5258431 1.000000
521 4877545 1.000000
521 2381117 1.000000
521 4810147 1.000000
521 3738621 1.000000
521 1299764 1.000000
528 2976028 1.000000
528 2976028 1.000000
540 5162431 1.000000
540 5162431 1.000000
540 5162431 1.000000
548 4821258 1.000000
556 582649 1.000000
556 160130 1.000000
556 5516133 1.000000
556 582649 1.000000
556 5516133 1.000000
556 160130 1.000000
556 582649 1.000000
556 5516133 1.000000
556 160130 1.000000
556 582649 1.000000
556 5516133 1.000000
556 160130 1.000000
556 5516133 1.000000
556 160130 1.000000
556 582649 1.000000
556 2990733 1.000000
556 582649 1.000000
556 5516133 1.000000
556 1242563 1.000000
556 160130 1.000000
557 2631862 1.000000
557 2631862 1.000000
557 2631862 1.000000
557 2631862 1.000000
557 3076469 1.000000
557 2631862 1.000000
557 3076469 1.000000
557 2631862 1.000000
557 2631862 1.000000
557 2631862 1.000000
557 2631862 1.000000
557 3076469 1.000000
557 2631862 1.000000
557 2631862 1.000000
557 2631862 1.000000
557 2631862 1.000000
557 2631862 1.000000
557 2631862 1.000000
563 2632420 1.000000
563 5599411 1.000000
567 3224401 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
571 4143823 1.000000
582 245766 1.000000
591 3491545 1.000000
591 97326 1.000000
591 3491545 1.000000
591 97326 1.000000
591 3491545 1.000000
591 97326 1.000000
591 3491545 1.000000
591 97326 1.000000
591 3491545 1.000000
591 97326 1.000000
591 3491545 1.000000
591 97326 1.000000
591 3491545 1.000000
591 97326 1.000000
591 3491545 1.000000
591 97326 1.000000
591 3491545 1.000000
591 97326 1.000000
591 3491545 1.000000
591 97326 1.000000
609 5168233 1.000000
610 4717353 1.000000
610 2584436 1.000000
610 3478059 1.000000
614 316982 1.000000
622 1217993 1.000000
622 1217993 1.000000
622 2090253 1.000000
622 1676511 1.000000
622 1676511 1.000000
624 4145532 1.000000
624 3123773 1.000000
624 2112730 1.000000
624 4546022 1.000000
624 3123773 1.000000
624 4546022 1.000000
624 2112730 1.000000
624 4145532 1.000000
624 4546022 1.000000
624 2112730 1.000000
624 3123773 1.000000
624 4145532 1.000000
624 3123773 1.000000
624 4145532 1.000000
624 4145532 1.000000
624 4546022 1.000000
624 4145532 1.000000
624 3123773 1.000000
625 5008651 1.000000
625 2759316 1.000000
625 5008651 1.000000
625 461547 1.000000
625 5008651 1.000000
625 3795135 1.000000
625 5008651 1.000000
625 461547 1.000000
625 4002833 1.000000
625 5125936 1.000000
625 507353 1.000000
625 5008651 1.000000
625 5008651 1.000000
625 507353 1.000000
625 4002833 1.000000
625 5008651 1.000000
625 4002833 1.000000
625 507353 1.000000
630 4871400 1.000000
630 4432787 1.000000
630 5554563 1.000000
630 4871400 1.000000
630 4432787 1.000000
630 4871400 1.000000
630 4432787 1.000000
630 4432787 1.000000
630 5554563 1.000000
631 4357876 1.000000
644 4630531 1.000000
644 4630531 1.000000
644 4630531 1.000000
644 4630531 1.000000
644 4630531 1.000000
644 4630531 1.000000
644 4630531 1.000000
650 154104 1.000000
650 3044490 1.000000
650 154104 1.000000
650 3044490 1.000000
650 978620 1.000000
650 154104 1.000000
650 154104 1.000000
650 978620 1.000000
650 3044490 1.000000
650 4859097 1.000000
650 321127 1.000000
650 3639498 1.000000
650 3044490 1.000000
650 3639498 1.000000
650 4859097 1.000000
650 321127 1.000000
650 978620 1.000000
650 154104 1.000000
650 3044490 1.000000
650 978620 1.000000
650 225608 1.000000
650 225608 1.000000
669 798942 1.000000
END
#################################################################
SECTION4 (TrueSubGraph Information)
EndPoint0 EndPoint1 Weight
END
#################################################################
