,userId
4253,1839100
4254,1509134
4255,572639
4256,4089363
4257,1598
4258,2534303
4259,2550815
4260,1244403
4261,2122103
4262,2047207
4263,977152
4264,3994975
4265,3280586
4266,530134
4267,141454
4268,384151
4269,2614030
4270,5181637
4271,3523704
4272,1354123
4273,2503039
4274,2494489
4275,2547931
4276,4658018
4277,25
4278,678814
4279,4495938
4280,4839869
4281,2750623
4282,4025911
4283,2202743
4284,4488874
4285,1099992
4286,2098655
4287,5338849
4288,26
4289,4238037
4290,1444297
4291,10737
4292,27
4293,2463853
4294,28
4295,30
4296,31
4297,2809881
4298,2274375
4299,2735325
4300,338613
4301,3436689
4302,4403105
4303,4532623
4304,5022268
4305,2282224
4306,3184495
4307,892342
4308,3772425
4309,2668119
4310,4287645
4311,604518
4312,2150447
4313,2430564
4314,4802045
4315,3819341
4316,4759692
4317,5509354
4318,3998469
4319,3314933
4320,5031929
4321,3662305
4322,4954528
4323,1522862
4324,3195522
4325,1173345
4326,828700
4327,64801
4328,4224001
4329,3920291
4330,3325372
4331,2828889
4332,2431314
4333,2726882
4334,1199560
4335,1675349
4336,3384662
4337,5333460
4338,4179632
4339,970547
4340,3639364
4341,1269750
4342,1519072
4343,1834441
4344,747727
4345,1937492
4346,4580411
4347,4686213
4348,3645077
4349,4893597
4350,4787798
4351,4251187
4352,1831021
4353,1583917
4354,1664419
4355,1544800
4356,4010705
4357,5345167
4358,991957
4359,5480351
4360,2930308
4361,4581522
4362,2214888
4363,2392399
4364,3557075
4365,4500523
4366,3054456
4367,496062
4368,2566030
4369,338783
4370,518835
4371,66404
4372,3840923
4373,2002437
4374,1082233
4375,1393396
4376,1405455
4377,2669007
4378,4670367
4379,2024185
4380,4053525
4381,362672
4382,4681871
4383,4231548
4384,5314591
4385,978685
4386,2742470
4387,814299
4388,5395241
4389,4056655
4390,3333167
4391,4763271
4392,5401030
4393,3263094
4394,3636162
4395,4678144
4396,32
4397,5443217
4398,1558246
4399,222656
4400,1049520
4401,811089
4402,992853
4403,3385695
4404,5392638
4405,1833204
4406,3302020
4407,4495912
4408,990279
4409,3661960
4410,3290454
4411,4496277
4412,4449492
4413,4549987
4414,3246988
4415,2316588
4416,4272644
4417,1483213
4418,4080927
4419,84596
4420,3451415
4421,5551470
4422,545475
4423,8275
4424,4469855
4425,2713931
4426,3852446
4427,3254888
4428,2466221
4429,2840875
4430,2299423
4431,4161180
4432,4547732
4433,5499373
4434,4433192
4435,2629451
4436,3230552
4437,5004179
4438,260794
4439,3239263
4440,3759787
4441,1923009
4442,2821518
4443,3361561
4444,3991145
4445,584376
4446,1350485
4447,2806612
4448,2206155
4449,3461081
4450,3816643
4451,5603002
4452,3488762
4453,3514907
4454,1106431
4455,2670152
4456,4975227
4457,3164558
4458,2955397
4459,1667862
4460,1900171
4461,5603447
4462,2944524
4463,2420349
4464,4100773
4465,1315159
4466,4581916
4467,680380
4468,4481819
4469,5502886
4470,412849
4471,5260231
4472,4666945
4473,1850788
4474,4690439
4475,4472526
4476,899417
4477,2937255
4478,5176725
4479,4614777
4480,2924179
4481,2229362
4482,1514675
4483,5373649
4484,1673518
4485,645829
4486,555732
4487,842215
4488,4312353
4489,3613010
4490,4974644
4491,4580310
4492,5091744
4493,110087
4494,1998204
4495,1806460
4496,1641588
4497,5481718
4498,3942672
4499,3090804
4500,1357127
4501,3414495
4502,5105092
4503,2142431
4504,763876
4505,2689884
4506,3019723
4507,5328339
4508,3484546
4509,5018114
4510,4703647
4511,295684
4512,3558901
4513,3718473
4514,4417188
4515,4604831
4516,5469113
4517,5303837
4518,2733936
4519,1205841
4520,5027561
4521,4329770
4522,875693
4523,557492
4524,1575041
4525,4741417
4526,604124
4527,633620
4528,2707584
4529,1519053
4530,2735797
4531,565473
4532,21139
4533,4502695
4534,3844439
4535,3839784
4536,5236265
4537,576258
4538,2476644
4539,2779693
4540,2286711
4541,2689477
4542,3517634
4543,3008623
4544,330812
4545,525961
4546,1002099
4547,3742243
4548,5145435
4549,3999973
4550,762059
4551,1201043
4552,5538788
4553,3124247
4554,2679139
4555,58179
4556,524489
4557,3760262
4558,4770896
4559,3295960
4560,1987497
4561,932289
4562,2125460
4563,5383040
4564,641616
4565,5054931
4566,321456
4567,1478880
4568,5585238
4569,3733642
4570,306690
4571,1879604
4572,2891583
4573,2043215
4574,925236
4575,5535036
4576,4113858
4577,2104936
4578,850626
4579,4848584
4580,1926259
4581,888344
4582,1178691
4583,2170507
4584,3133056
4585,2864646
4586,5337260
4587,4874117
4588,993857
4589,396512
4590,560029
4591,4136176
4592,4152456
4593,282164
4594,529428
4595,739395
4596,4675495
4597,4802162
4598,4647261
4599,205629
4600,1547905
4601,2822803
4602,1476443
4603,5303857
4604,461400
4605,3556298
4606,4302178
4607,4598612
4608,587117
4609,2495202
4610,632267
4611,308257
4612,1105690
4613,2865752
4614,2448803
4615,5308899
4616,2381163
4617,2027507
4618,1775095
4619,3915986
4620,5504214
4621,1178654
4622,1078201
4623,5576174
4624,667583
4625,4487774
4626,4107231
4627,2108105
4628,4898420
4629,5198805
4630,1169880
4631,205478
4632,3545145
4633,4368145
4634,285312
4635,2097241
4636,1555000
4637,1475438
4638,140990
4639,4186839
4640,4102751
4641,2322034
4642,5442997
4643,4417353
4644,1958092
4645,1052089
4646,2229010
4647,3879246
4648,689304
4649,5552423
4650,3271013
4651,2237127
4652,3246334
4653,5283962
4654,596406
4655,5395393
4656,4085320
4657,2005781
4658,2007163
4659,3961786
4660,1140873
4661,2157501
4662,1905739
4663,1527388
4664,115600
4665,4549670
4666,5108187
4667,427968
4668,4727929
4669,3938624
4670,4629925
4671,448891
4672,809882
4673,2638483
4674,5150474
4675,1378530
4676,1759010
4677,2922801
4678,3744329
4679,1877062
4680,542879
4681,1720024
4682,3124756
4683,5496487
4684,288959
4685,2837625
4686,877048
4687,2546538
4688,33
4689,1436066
4690,3255925
4691,4546304
4692,4947699
4693,4974422
4694,1864056
4695,742958
4696,477416
4697,2967613
4698,5006932
4699,4751699
4700,5327456
4701,2590747
4702,963709
4703,3678551
4704,5149170
4705,3534097
4706,1199414
4707,2791310
4708,4154540
4709,1420364
4710,2549063
4711,4488272
4712,1352540
4713,4470660
4714,490972
4715,1634732
4716,4225440
4717,4927358
4718,3463569
4719,4573270
4720,2194489
4721,3200477
4722,2956771
4723,34
4724,107750
4725,5236306
4726,3910385
4727,797485
4728,35
4729,41490
4730,1061731
4731,974319
4732,3508684
4733,5255338
4734,906874
4735,3596772
4736,3420779
4737,3157735
4738,4230352
4739,4380594
4740,2693920
4741,2336884
4742,1977821
4743,3031069
4744,934951
4745,4281194
4746,4523423
4747,5217081
4748,1849784
4749,3459687
4750,3483840
4751,3469050
4752,1184154
4753,4475338
4754,4443279
4755,5318787
4756,4963010
4757,4333467
4758,613665
4759,1704615
4760,3476818
4761,1334892
4762,209930
4763,5518897
4764,688574
4765,3418711
4766,2186573
4767,5477903
4768,5597362
4769,4631203
4770,3539831
4771,695533
4772,5377439
4773,3246209
4774,5558898
4775,1802737
4776,898265
4777,4988128
4778,3181963
4779,629352
4780,1512734
4781,4835035
4782,2072394
4783,3120988
4784,1356706
4785,111405
4786,18735
4787,4697161
4788,1135523
4789,824936
4790,1482648
4791,3983796
4792,3922867
4793,2431881
4794,3428169
4795,4646656
4796,5447400
4797,2143028
4798,4137660
4799,372168
4800,3559614
4801,1710199
4802,1835429
4803,3898427
4804,2070223
4805,2205646
4806,3658519
4807,1903744
4808,5093232
4809,2164606
4810,926540
4811,2638896
4812,4953508
4813,4807796
4814,431652
4815,4371666
4816,1924587
4817,796433
4818,1911287
4819,1894671
4820,706378
4821,1826
4822,5293564
4823,2252403
4824,1812961
4825,276729
4826,5246883
4827,1140056
4828,3669356
4829,2511557
4830,2794790
4831,1680081
4832,1591710
4833,5350296
4834,759381
4835,2447571
4836,3202683
4837,2043115
4838,3781552
4839,5092392
4840,745713
4841,77224
4842,1644291
4843,3646155
4844,1876479
4845,2750919
4846,2119219
4847,3476109
4848,2680098
4849,1054594
4850,704151
4851,1130324
4852,1275035
4853,1009511
4854,2645528
4855,5081950
4856,4849633
4857,3866331
4858,2842897
4859,36
4860,2150865
4861,935709
4862,3231280
4863,401766
4864,5500457
4865,1614018
4866,4794741
4867,10468
4868,3125801
4869,3794332
4870,2573018
4871,3102499
4872,2434757
4873,2527312
4874,231620
4875,4848822
4876,1888617
4877,4855622
4878,1329961
4879,4641414
4880,3448803
4881,5408706
4882,2123365
4883,5265617
4884,2529673
4885,1532863
4886,2826212
4887,12217
4888,4639010
4889,206736
4890,1426702
4891,1466018
4892,421367
4893,5034280
4894,4290230
4895,1890256
4896,1955258
4897,885763
4898,2667779
4899,255470
4900,2949385
4901,2676284
4902,819367
4903,476238
4904,3124200
4905,1910729
4906,164736
4907,5517044
4908,2619256
4909,1087993
4910,5199389
4911,3996730
4912,4081378
4913,2204959
4914,4230454
4915,3551968
4916,2764226
4917,159754
4918,2676008
4919,951089
4920,1148342
4921,4020874
4922,5188882
4923,1939921
4924,881177
4925,4670604
4926,1604258
4927,5248083
4928,1322478
4929,4049675
4930,3348359
4931,174575
4932,3538554
4933,3066805
4934,3938280
4935,3119490
4936,3187413
4937,1933391
4938,1289819
4939,3444351
4940,4514756
4941,4231803
4942,1629217
4943,292978
4944,2775798
4945,2748845
4946,3260672
4947,61442
4948,5489325
4949,1544448
4950,1457447
4951,872565
4952,4908972
4953,311821
4954,3224360
4955,1031024
4956,2547992
4957,4851427
4958,4268625
4959,1492097
4960,3511199
4961,878676
4962,875251
4963,1107048
4964,383768
4965,75467
4966,3388514
4967,14830
4968,1351613
4969,4965588
4970,1543434
4971,1231401
4972,1274398
4973,717861
4974,271108
4975,5092680
4976,4574471
4977,1160646
4978,1107785
4979,3042938
4980,584044
4981,2644397
4982,719840
4983,4019681
4984,2284562
4985,1849114
4986,2130412
4987,4579234
4988,2259447
4989,1280695
4990,1085640
4991,2973529
4992,830872
4993,2451542
4994,5299795
4995,5347798
4996,2188006
4997,2512118
4998,1914240
4999,122455
5000,101562
5001,5297917
5002,2268714
5003,800483
5004,3828613
5005,4309103
5006,4807080
5007,2661561
5008,91991
5009,356304
5010,364234
5011,1145704
5012,4751434
5013,3540793
5014,2300889
5015,4336348
5016,5409166
5017,1663252
5018,206287
5019,3216216
5020,4152240
5021,4268943
5022,3450803
5023,3733968
5024,3671017
5025,623977
5026,1941442
5027,4386230
5028,1704826
5029,426317
5030,2882786
5031,1497695
5032,1231983
5033,984762
5034,561233
5035,4028596
5036,4688121
5037,1166147
5038,3457356
5039,1412382
5040,3610283
5041,5061320
5042,5404199
5043,2335211
5044,3332777
5045,395189
5046,33284
5047,3045919
5048,3251418
5049,5514112
5050,1115446
5051,969442
5052,5138689
5053,2320057
5054,4021358
5055,1387543
5056,4063523
5057,2227562
5058,582333
5059,4171704
5060,638820
5061,814689
5062,2763228
5063,828552
5064,1069735
5065,2898889
5066,1222516
5067,1867352
5068,1952746
5069,1927414
5070,1056039
5071,3932722
5072,4072015
5073,215639
5074,1398592
5075,4463205
5076,3305283
5077,5555484
5078,1568047
5079,2745806
5080,2196741
5081,1495070
5082,3415360
5083,5475587
5084,3423861
5085,3650845
5086,4978056
5087,1745960
5088,1201635
5089,422191
5090,1432438
5091,1073154
5092,659827
5093,2891834
5094,1505203
5095,1388805
5096,4447652
5097,1797836
5098,3765258
5099,3883070
5100,4699971
5101,2855484
5102,361665
5103,3468162
5104,4540813
5105,4491870
5106,3778192
5107,1708876
5108,4491452
5109,4698643
5110,4546436
5111,512273
5112,3260007
5113,2198010
5114,1909438
5115,3012119
5116,2697744
5117,2763506
5118,2438055
5119,828730
5120,37
5121,520937
5122,763130
5123,3625623
5124,60554
5125,1277099
5126,1335504
5127,1144647
5128,2636100
5129,2452598
5130,600313
5131,4928763
5132,2736549
5133,2683504
5134,2715864
5135,38
5136,514762
5137,2217523
5138,2311895
5139,482536
5140,2536125
5141,1079243
5142,2969700
5143,4497032
5144,4084668
5145,86560
5146,1167624
5147,461495
5148,3216977
5149,2520244
5150,872892
5151,4471548
5152,5412771
5153,39
5154,8395
5155,1829726
5156,5530532
5157,4447688
5158,439316
5159,122678
5160,2561447
5161,444618
5162,5002867
5163,8197
5164,1139649
5165,1255841
5166,3440592
5167,1797226
5168,1369001
5169,1093824
5170,3587490
5171,4440550
5172,5206772
5173,4946215
5174,1684413
5175,2429866
5176,5243172
5177,330382
5178,2750222
5179,327737
5180,4468066
5181,1969095
5182,6583
5183,5471055
5184,5595239
5185,1123252
5186,3729468
5187,122595
5188,2835730
5189,1876241
5190,825604
5191,1691515
5192,2405433
5193,4233301
5194,4659830
5195,2216412
5196,2849305
5197,4100602
5198,5320542
5199,211606
5200,2853379
5201,3590100
5202,3204210
5203,3752112
5204,3729850
5205,1915849
5206,40
5207,134883
5208,3256060
5209,3815113
5210,889163
5211,4292087
5212,3291810
5213,2999027
5214,1077015
5215,5597390
5216,3184791
5217,41
5218,4598659
5219,42
5220,2227692
5221,5218969
5222,43
5223,4969081
5224,2569982
5225,45
5226,2509298
5227,5128068
5228,4652569
5229,3449105
5230,3105068
5231,2963902
5232,5035669
5233,45474
5234,2833952
5235,1847094
5236,3106776
5237,5380242
5238,540357
5239,2497322
5240,572809
5241,3868857
5242,1506960
5243,5041722
5244,5053271
5245,508411
5246,489119
5247,5604563
5248,3531936
5249,2220810
5250,2977667
5251,170152
5252,4182641
5253,4726243
5254,2361278
5255,4754837
5256,3690670
5257,1316218
5258,2246139
5259,4834898
5260,4820277
5261,5460016
5262,1129502
5263,370800
5264,3433745
5265,1453496
5266,4109879
5267,4626596
5268,5222269
5269,589388
5270,168518
5271,3282411
5272,5157359
5273,3678735
5274,416298
5275,4844243
5276,3568535
5277,5125084
5278,2627644
5279,264480
5280,1168339
5281,1648947
5282,4387939
5283,5144163
5284,2229153
5285,2231716
5286,1682233
5287,5409019
5288,3018852
5289,4773763
5290,2037792
5291,355548
5292,3293977
5293,2076120
5294,2483728
5295,2820547
5296,3738217
5297,415321
5298,736399
5299,3023159
5300,2842792
5301,1213140
5302,2473248
5303,4263102
5304,1284605
5305,4658457
5306,3038452
5307,3862265
5308,2980867
5309,1187393
5310,2785158
5311,5520093
5312,5422402
5313,632189
5314,4920252
5315,5242018
5316,3211595
5317,979718
5318,4150789
5319,3109408
5320,4824272
5321,2914054
5322,1167774
5323,5562000
5324,1783644
5325,1928530
5326,3499505
5327,5337200
5328,5001918
5329,3926155
5330,1959106
5331,2012724
5332,859058
5333,2974338
5334,5481594
5335,414010
5336,1089570
5337,309846
5338,3966324
5339,1927165
5340,5387766
5341,2812552
5342,3536089
5343,5528587
5344,3779526
5345,5532216
5346,297256
5347,3768437
5348,4103078
5349,118573
5350,936002
5351,2171494
5352,3579771
5353,2590728
5354,4700766
5355,2836475
5356,1383168
5357,5418764
5358,304313
5359,2364187
5360,3190010
5361,5274702
5362,1690480
5363,4843294
5364,370404
5365,905955
5366,1268190
5367,155925
5368,2437769
5369,110123
5370,5588723
5371,835253
5372,2264172
5373,3024002
5374,3099316
5375,4285142
5376,74897
5377,1807051
5378,4488009
5379,5448774
5380,1225403
5381,1861202
5382,1981023
5383,2995075
5384,5198691
5385,5200263
5386,5580952
5387,1075309
5388,4658296
5389,1585690
5390,2473922
5391,2393060
5392,397466
5393,1026595
5394,1419033
5395,4788444
5396,4164311
5397,4884451
5398,4176120
5399,4540032
5400,705871
5401,1380719
5402,2009832
5403,4255369
5404,4072600
5405,3508203
5406,3189350
5407,4757550
5408,1320081
5409,266861
5410,1142716
5411,2155843
5412,668540
5413,795599
5414,182388
5415,932859
5416,793309
5417,1308097
5418,5406066
5419,4654885
5420,952469
5421,2193022
5422,2629771
5423,3753666
5424,3726764
5425,3977394
5426,1190061
5427,2333093
5428,5164692
5429,3936922
5430,4358795
5431,2253223
5432,4451560
5433,4720328
5434,750961
5435,1144560
5436,3694326
5437,1576928
5438,3428406
5439,2150070
5440,2094766
5441,2975963
5442,1974719
5443,2452316
5444,1445618
5445,1276540
5446,2401768
5447,2151134
5448,2015248
5449,2779185
5450,1551072
5451,5569037
5452,3023784
5453,2379523
5454,3016496
5455,5530468
5456,28896
5457,4598729
5458,5265787
5459,5595030
5460,46
5461,5274429
5462,4761259
5463,1029384
5464,4580316
5465,308280
5466,505064
5467,47
5468,5312209
5469,1589177
5470,123331
5471,2971982
5472,1723432
5473,1906966
5474,1671590
5475,902912
5476,4054042
5477,5474776
5478,2197045
5479,5264219
5480,4747734
5481,4487453
5482,4401130
5483,1268291
5484,1777573
5485,2280192
5486,1763192
5487,398414
5488,553730
5489,4619562
5490,2941762
5491,3097818
5492,3360663
5493,3643271
5494,1760921
5495,4514357
5496,4488036
5497,2146787
5498,3442252
5499,873216
5500,4948604
5501,4863834
5502,5512548
5503,4646948
5504,3440999
5505,5515950
5506,2729073
5507,3462476
5508,3088528
5509,3110955
5510,48
5511,2998678
5512,5028993
5513,3057614
5514,4122329
5515,5352950
5516,4846060
5517,3590081
5518,5414294
5519,962691
5520,1279963
5521,2349574
5522,2290249
5523,2210624
5524,1486385
5525,4692884
5526,209500
5527,5396761
5528,2517687
5529,377301
5530,3318159
5531,1607176
5532,1772041
5533,2302082
5534,2120592
5535,2377451
5536,5009729
5537,2580292
5538,4762731
5539,1485231
5540,1186678
5541,1073428
5542,5574927
5543,325288
5544,4984403
5545,5034232
5546,4007535
5547,3322044
5548,3881142
5549,3590687
5550,4228535
5551,3252798
5552,872975
5553,49
5554,2031943
5555,469780
5556,138089
5557,3590459
5558,1657482
5559,666943
5560,368073
5561,5389879
5562,4776244
5563,4071110
5564,3260280
5565,3554155
5566,4300155
5567,2270762
5568,2208734
5569,3865120
5570,1000288
5571,3818902
5572,819416
5573,3481305
5574,5446234
5575,75264
5576,2721633
5577,2980295
5578,4976785
5579,3892065
5580,1309744
5581,3617826
5582,2613851
5583,1943882
5584,5370453
5585,3121013
5586,1328921
5587,5038898
5588,1469125
5589,4586163
5590,5119699
5591,646045
5592,4052154
5593,3053188
5594,2288850
5595,2634644
5596,4558762
5597,3043211
5598,830846
5599,1268088
5600,507328
5601,1154623
5602,3484517
5603,1839378
5604,5005755
5605,741826
5606,561616
5607,1055907
5608,3345196
5609,3861882
5610,2649547
5611,5268275
5612,2183157
5613,3095547
5614,1958014
5615,1254355
5616,50
5617,4860826
5618,687366
5619,4716003
5620,4235500
5621,51
5622,5442863
5623,3610472
5624,5561085
5625,2390174
5626,3955741
5627,653441
5628,53
5629,626746
5630,307280
5631,4016941
5632,1240547
5633,1648415
5634,3116514
5635,4517282
5636,2436357
5637,922075
5638,5143327
5639,3573710
5640,3296831
5641,5430089
5642,2502745
5643,5231117
5644,5326111
5645,20569
5646,718206
5647,3968113
5648,3383016
5649,4057534
5650,4474066
5651,1828320
5652,3066168
5653,796253
5654,3714487
5655,3546777
5656,1163427
5657,694027
5658,5485617
5659,4152963
5660,5255661
5661,4829814
5662,2481068
5663,5605166
5664,3504337
5665,2987078
5666,4018523
5667,1421634
5668,3391670
5669,2926530
5670,3736029
5671,357666
5672,3651080
5673,1952346
5674,4026426
5675,819164
5676,5047116
5677,5126604
5678,3876567
5679,1476997
5680,3616393
5681,857854
5682,5094438
5683,4791254
5684,1494299
5685,1699349
5686,5319616
5687,5475425
5688,4575250
5689,2636921
5690,2621980
5691,2234321
5692,54
5693,3211512
5694,5293071
5695,55
5696,4976284
5697,56
5698,1362285
5699,990259
5700,3294138
5701,4612547
5702,1660350
5703,3096808
5704,3203284
5705,3018483
5706,485805
5707,2677735
5708,2580631
5709,3146042
5710,3734981
5711,4931144
5712,2344249
5713,3917382
5714,2037434
5715,5227297
5716,5406495
5717,584096
5718,3354568
5719,331584
5720,5002276
5721,2292022
5722,2826726
5723,2280081
5724,4391631
5725,3820122
5726,3692093
5727,5023050
5728,248269
5729,58
5730,601608
5731,1113677
5732,897615
5733,5087412
5734,1066870
5735,2917072
5736,5543459
5737,5114749
5738,3938271
5739,5207356
5740,3622318
5741,222783
5742,2538236
5743,2125264
5744,3935421
5745,3434268
5746,2264110
5747,2135372
5748,61718
5749,3185225
5750,1380595
5751,3569000
5752,3304980
5753,59
5754,60
5755,4419948
5756,2975953
5757,632239
5758,4022598
5759,5520034
5760,3844918
5761,4817533
5762,549392
5763,5487262
5764,1017920
5765,1199825
5766,1883780
5767,1846067
5768,3406745
5769,768070
5770,1138209
5771,470302
5772,70031
5773,4864371
5774,4092106
5775,3159431
5776,2551040
5777,1890792
5778,3709921
5779,3661894
5780,3228993
5781,889862
5782,3086935
5783,4968154
5784,4209326
5785,5015385
5786,484503
5787,2450996
5788,2947217
5789,2232278
5790,5299090
5791,3761510
5792,1830737
5793,5350829
5794,4482903
5795,4197986
5796,4486768
5797,3276944
5798,2001908
5799,1692178
5800,904216
5801,3091861
5802,1115780
5803,2693652
5804,2671831
5805,4243226
5806,1036684
5807,4179961
5808,2089835
5809,2159540
5810,3444553
5811,1514468
5812,1090838
5813,5591034
5814,745843
5815,4135974
5816,2293474
5817,4289371
5818,4100314
5819,5141707
5820,1437592
5821,1434211
5822,3719327
5823,2846328
5824,1508796
5825,2141738
5826,3044389
5827,3872731
5828,2726753
5829,2206187
5830,4944200
5831,611596
5832,598209
5833,2488921
5834,4296509
5835,719557
5836,1394035
5837,2309074
5838,3849855
5839,2606469
5840,3615684
5841,2841383
5842,4207056
5843,1719476
5844,4660808
5845,3128737
5846,1087801
5847,2270695
5848,2809214
5849,2664202
5850,4747990
5851,5544350
5852,602521
5853,2061478
5854,630531
5855,2914973
5856,2053323
5857,300444
5858,7672
5859,2052017
5860,4355125
5861,4359419
5862,407464
5863,3759002
5864,5521719
5865,113012
5866,3284711
5867,449491
5868,3115586
5869,5290622
5870,3454190
5871,1774204
5872,2348780
5873,5320322
5874,1476361
5875,849281
5876,2187381
5877,938425
5878,4767725
5879,23379
5880,4507778
5881,2742621
5882,3822722
5883,5030574
5884,2887103
5885,1763818
5886,2768793
5887,5460700
5888,2351171
5889,3486202
5890,1238019
5891,3800859
5892,4251547
5893,930660
5894,609588
5895,1778978
5896,2485233
5897,3419555
5898,4783409
5899,2505670
5900,1121528
5901,2266948
5902,2597141
5903,4295307
5904,748111
5905,1597972
5906,4153866
5907,5141997
5908,4804151
5909,963600
5910,963430
5911,56199
5912,5080377
5913,290513
5914,4208320
5915,669868
5916,5389743
5917,2459788
5918,4018481
5919,1016565
5920,1489894
5921,1756385
5922,2126637
5923,212615
5924,5209328
5925,4677887
5926,4122678
5927,3585698
5928,4322286
5929,5445046
5930,4404180
5931,5195731
5932,5008510
5933,759275
5934,4483576
5935,142936
5936,2383278
5937,3795608
5938,1992541
5939,416645
5940,688463
5941,2787543
5942,4277689
5943,2815961
5944,3599023
5945,1592153
5946,2138820
5947,3764465
5948,965523
5949,3490071
5950,5066555
5951,1566482
5952,4820302
5953,2295414
5954,3347680
5955,4698299
5956,462395
5957,4428965
5958,4558355
5959,2025140
5960,2027921
5961,4467702
5962,142242
5963,3179415
5964,1807284
5965,5213139
5966,5497483
5967,5359268
5968,4019278
5969,4552205
5970,3110808
5971,1911142
5972,5008958
5973,1762365
5974,4021376
5975,3026571
5976,5458315
5977,2508492
5978,5558962
5979,5395088
5980,3981574
5981,384489
5982,3094232
5983,3785355
5984,4149506
5985,2459455
5986,5210363
5987,168375
5988,3998608
5989,4660945
5990,220863
5991,1828848
5992,2048710
5993,3694802
5994,2987413
5995,2627284
5996,3748612
5997,1950957
5998,1722201
5999,3318962
6000,3321178
6001,943589
6002,4708269
6003,208588
6004,4595997
6005,4840915
6006,4661248
6007,3741536
6008,2798761
6009,2361766
6010,463614
6011,1910360
6012,191287
6013,5594093
6014,1766593
6015,660832
6016,3049592
6017,1714048
6018,1624717
6019,3681593
6020,4155652
6021,5476792
6022,4058227
6023,4627108
6024,3987826
6025,4862256
6026,110438
6027,320117
6028,983798
6029,3378634
6030,3904460
6031,5476049
6032,1684135
6033,1490759
6034,5541643
6035,4443020
6036,4438657
6037,2919984
6038,1175960
6039,254124
6040,4691735
6041,3056998
6042,55696
6043,5215830
6044,2449475
6045,1779101
6046,2474540
6047,3870343
6048,1465900
6049,1443090
6050,4419143
6051,2099580
6052,2953088
6053,3683171
6054,2855952
6055,3326378
6056,441083
6057,1047529
6058,4586168
6059,3629830
6060,3747453
6061,2219643
6062,3239834
6063,1500192
6064,1660097
6065,2161284
6066,59497
6067,2150064
6068,3027644
6069,4684996
6070,1869596
6071,1552909
6072,1812243
6073,4530380
6074,5215905
6075,4422747
6076,2401672
6077,4664003
6078,3735730
6079,4061988
6080,3059447
6081,433962
6082,1424149
6083,4226172
6084,255440
6085,2092305
6086,53056
6087,4420694
6088,2093524
6089,1725228
6090,5163871
6091,818709
6092,18697
6093,4129586
6094,2557128
6095,1575066
6096,2465586
6097,1577474
6098,1997716
6099,4587732
6100,240157
6101,1911087
6102,5055414
6103,3412950
6104,2394311
6105,3723050
6106,1708862
6107,5112824
6108,4523909
6109,1833108
6110,2817936
6111,1634992
6112,2690543
6113,5542610
6114,4332583
6115,423643
6116,4965721
6117,4993721
6118,4739872
6119,3133821
6120,3981293
6121,715429
6122,2449422
6123,1336846
6124,4283921
6125,5544327
6126,1450121
6127,172621
6128,5142563
6129,3014194
6130,5597816
6131,1214288
6132,801981
6133,1676664
6134,2419181
6135,5453176
6136,4791307
6137,4968527
6138,1621737
6139,3802650
6140,1445819
6141,1233175
6142,5050755
6143,24661
6144,2730627
6145,4301546
6146,3525702
6147,5462823
6148,4226066
6149,3960060
6150,1843870
6151,3684335
6152,82305
6153,3730946
6154,938441
6155,1783765
6156,738923
6157,2192582
6158,492828
6159,3847637
6160,2125263
6161,4019007
6162,455201
6163,5078801
6164,5253875
6165,1967761
6166,4335489
6167,2945219
6168,3408963
6169,1981720
6170,3215291
6171,3883507
6172,3390336
6173,3096285
6174,1849388
6175,2946054
6176,4222756
6177,902248
6178,4802204
6179,859360
6180,472944
6181,2620345
6182,2156959
6183,915971
6184,2745474
6185,2761312
6186,1189836
6187,296264
6188,2238081
6189,1116282
6190,2263308
6191,2251745
6192,5279975
6193,3812297
6194,2316887
6195,3429930
6196,3877587
6197,3245912
6198,5126467
6199,298655
6200,4674765
6201,1615045
6202,61
6203,628014
6204,1146846
6205,62
6206,3055869
6207,441184
6208,2754091
6209,3155240
6210,280163
6211,2724758
6212,2082113
6213,412288
6214,2291358
6215,2218151
6216,5419541
6217,5307736
6218,4742632
6219,637394
6220,4771895
6221,4023990
6222,4638479
6223,3001300
6224,2638124
6225,4661919
6226,5462822
6227,5379202
6228,3939740
6229,1285795
6230,5419241
6231,2816959
6232,1221171
6233,1386091
6234,3005084
6235,2006037
6236,4801945
6237,3816123
6238,5039509
6239,5379600
6240,833788
6241,1526635
6242,4944216
6243,1459093
6244,320143
6245,2380380
6246,3203803
6247,3918667
6248,3333942
6249,1027061
6250,2687980
6251,5421798
6252,4606022
6253,2990539
6254,2422519
6255,3029866
6256,4968618
6257,2957658
6258,677732
6259,4889049
6260,1042625
6261,2147237
6262,3465542
6263,130299
6264,2489297
6265,3567924
6266,169396
6267,4956391
6268,1178997
6269,3096561
6270,1966945
6271,3662711
6272,2032044
6273,3643688
6274,4082896
6275,2566879
6276,2616598
6277,2032294
6278,2336966
6279,3145272
6280,2290784
6281,1440610
6282,1920389
6283,1464706
6284,1416842
6285,1535240
6286,4269734
6287,2722466
6288,4893998
6289,4442818
6290,5324942
6291,4627549
6292,4906035
6293,2344516
6294,2838343
6295,3047402
6296,1196367
6297,4764733
6298,3817156
6299,3844501
6300,1273247
6301,4730001
6302,4000905
6303,3228626
6304,5041249
6305,540530
6306,962756
6307,871655
6308,1949243
6309,1883352
6310,2379561
6311,53236
6312,1008138
6313,174563
